"Name" "Date" "Latitude" "Longitude" "Date_Sampling" "Ice_Op" "Ice_Cl" "Ice_Dur" "Ice" "Temperature_MODIS (8D)" "PAR (8D)" "Euphotic layer (8D)" "KD490_Morel (8D)" "KD490_Lee (8D)" "Chlorophyll (8D)" "POC (8D)" "PIC (8D)" "PP (1D)" "BBP (8D)" "CDM (8D)" "TSM (8D)" "Northward_wind (v,1D)" "Eastward_wind (u,1D)" "Surface_downward_northward_stress (v,1D)" "Surface_downward_eastward_stress (u,1D)"
"TARA_079a" "2010-01-01" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "-3.8975" "-5.4375" "-0.0485" "-0.07065"
"TARA_079a" "2010-01-02" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "-3.5075" "0.895" "-0.038025" "0.0108"
"TARA_079a" "2010-01-03" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "-0.58" "1.9" "-0.00285" "0.0104"
"TARA_079a" "2010-01-04" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "-4.6925" "-3.3575" "-0.041375" "-0.02845"
"TARA_079a" "2010-01-05" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "-8.6925" "-6.005" "-0.1631" "-0.0992"
"TARA_079a" "2010-01-06" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "3.4625" "3.7175" "0.062425" "0.0543"
"TARA_079a" "2010-01-07" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "8.31" "1.815" "0.125825" "0.02715"
"TARA_079a" "2010-01-08" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.40542525" "59.2264308929443" "88.4942474365234" "0.0358729884028435" "0.0510630309581757" "0.102294556796551" "45.0445976257324" "0.000209843849006575" NA "0.00125305663095787" "0.0114454654976726" "0.0533072464168072" "-3.3975" "-2.9325" "-0.032825" "-0.0208"
"TARA_079a" "2010-01-09" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.60654375" "57.1440773010254" "83.5733680725098" "0.0364730805158615" "0.0527817271649837" "0.103674083948135" "40.0562515258789" "0.000156459005665965" NA "0.00122775923227891" "0.0104877413250506" "0.0570605285465717" "-7.6625" "-3.925" "-0.104625" "-0.05095"
"TARA_079a" "2010-01-10" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.60654375" "57.1440773010254" "83.5733680725098" "0.0364730805158615" "0.0527817271649837" "0.103674083948135" "40.0562515258789" "0.000156459005665965" NA "0.00122775923227891" "0.0104877413250506" "0.0570605285465717" "-2.1675" "-4.285" "-0.01755" "-0.03275"
