"Name" "Date" "Latitude" "Longitude" "Date_Sampling" "Ice_Op" "Ice_Cl" "Ice_Dur" "Ice" "Temperature_MODIS (8D)" "PAR (8D)" "Euphotic layer (8D)" "KD490_Morel (8D)" "KD490_Lee (8D)" "Chlorophyll (8D)" "POC (8D)" "PIC (8D)" "PP (1D)" "BBP (8D)" "CDM (8D)" "TSM (8D)" "Northward_wind (v,1D)" "Eastward_wind (u,1D)" "Surface_downward_northward_stress (v,1D)" "Surface_downward_eastward_stress (u,1D)"
"TARA_079b" "2010-01-01" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "-8.015" "-3.7225" "-0.1181" NA
"TARA_079b" "2010-01-02" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "-0.9325" "1.585" "-0.009575" NA
"TARA_079b" "2010-01-03" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "-1.87" "-1.0075" "-0.01005" NA
"TARA_079b" "2010-01-04" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "-4.045" "-3.8" "-0.0341" NA
"TARA_079b" "2010-01-05" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "1.03" "3.4775" "0.0048" NA
"TARA_079b" "2010-01-06" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "10.195" "-0.095" "0.22675" NA
"TARA_079b" "2010-01-07" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "1.065" "-0.14" "0.03485" NA
"TARA_079b" "2010-01-08" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.765807375" "61.984354019165" "27.8394498825073" "0.131611347198486" "0.167571380734444" "1.70815020799637" "240.285934448242" "0.000807451462605968" NA "0.00311854074243456" "0.11971977353096" "0.412641197443008" "-5.9" "-2.0925" "-0.07165" NA
"TARA_079b" "2010-01-09" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "-4.485" "-3.4525" "-0.047425" NA
"TARA_079b" "2010-01-10" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "-1.2875" "-0.98" "-0.018375" NA
"TARA_079b" "2010-01-11" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "1.7825" "-5.555" "0.01815" NA
"TARA_079b" "2010-01-12" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "-5.3325" "0.525" "-0.1655" NA
"TARA_079b" "2010-01-13" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "-3.14" "4.3475" "-0.10995" NA
"TARA_079b" "2010-01-14" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "4.055" "4.6125" "0.051675" NA
"TARA_079b" "2010-01-15" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "-5.515" "1.74" "-0.071425" NA
"TARA_079b" "2010-01-16" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "22.839748" "61.7760620117188" "23.1003046035767" "0.170276045799255" "0.250420749187469" "2.74621140956879" "489.445510864258" "0.000601999985519797" NA "0.00297745037823915" "0.15200787037611" "0.449083313345909" "-6.7525" "-1.195" "-0.071075" NA
"TARA_079b" "2010-01-17" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "-3.26" "2.635" "-0.0248" NA
"TARA_079b" "2010-01-18" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "1.055" "-3.96" "0.0022" NA
"TARA_079b" "2010-01-19" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "1.0675" "-6.7075" "0.0117" NA
"TARA_079b" "2010-01-20" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "7.1775" "2.805" "0.118925" NA
"TARA_079b" "2010-01-21" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "-4.8375" "-1.33" "-0.060675" NA
"TARA_079b" "2010-01-22" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "-0.1375" "-2.85" "-7e-04" NA
"TARA_079b" "2010-01-23" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "-1.635" "-1.93" "-0.008125" NA
"TARA_079b" "2010-01-24" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "23.723809" "56.0698852539062" "22.2934627532959" "0.168999902904034" "0.244893297553062" "2.60802125930786" "311.573181152344" "0.000414000009186566" NA "0.00289515405893326" "0.299132257699966" "0.399530693888664" "-5.8925" "-1.265" "-0.05835" NA
"TARA_079b" "2010-01-25" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "-3.3725" "-2.57" "-0.028225" NA
"TARA_079b" "2010-01-26" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "-4.9975" "-5.1325" "-0.058075" NA
"TARA_079b" "2010-01-27" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "-3.6175" "-3.93" "-0.0343" NA
"TARA_079b" "2010-01-28" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "-2.835" "-4.885" "-0.03685" NA
"TARA_079b" "2010-01-29" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "-5.26" "-2.35" "-0.05085" NA
"TARA_079b" "2010-01-30" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "2.11" "-2.14" "0.00835" NA
"TARA_079b" "2010-01-31" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "0.1025" "-5.5675" "0.002275" NA
"TARA_079b" "2010-02-01" "-35.5015" "-55.16345" "2010-11-26" NA NA NA NA "25.464236875" "61.7143535614014" "16.5745229721069" "0.25849412381649" "0.425995469093323" "5.60291051864624" "394.220825195312" "0.00063999998383224" NA "0.00347938411869109" "0.322522476315498" "0.998041987419128" "-3.2975" "2.4525" "-0.03045" NA
