"Name" "Date" "Latitude" "Longitude" "Date_Sampling" "Ice_Op" "Ice_Cl" "Ice_Dur" "Ice" "Temperature_MODIS (8D)" "PAR (8D)" "Euphotic layer (8D)" "KD490_Morel (8D)" "KD490_Lee (8D)" "Chlorophyll (8D)" "POC (8D)" "PIC (8D)" "PP (1D)" "BBP (8D)" "CDM (8D)" "TSM (8D)" "Northward_wind (v,1D)" "Eastward_wind (u,1D)" "Surface_downward_northward_stress (v,1D)" "Surface_downward_eastward_stress (u,1D)"
"TARA_079a" "2010-01-01" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "21.894742" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "-4.07125" "-5.6325" "-0.0531375" "-0.0785"
"TARA_079a" "2010-01-02" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "-3.6175" "1.06125" "-0.0430375" "0.0086"
"TARA_079a" "2010-01-03" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "-1.31375" "1.935" "-0.0082875" "0.0134"
"TARA_079a" "2010-01-04" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "-4.79" "-3.27" "-0.04325" "-0.0294"
"TARA_079a" "2010-01-05" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "-8.7825" "-5.45" "-0.1631" "-0.0885"
"TARA_079a" "2010-01-06" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "3.5675" "3.55625" "0.062425" "0.0593"
"TARA_079a" "2010-01-07" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "8.33125" "1.815" "0.1264" "0.0202"
"TARA_079a" "2010-01-08" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.553396125" "58.999044418335" "87.6943321228027" "0.0358651466667652" "0.0514081493020058" "0.101070057600737" "42.449010848999" "0.000177289031853434" NA "0.00126168713904917" "0.0105289416387677" "0.0427284464240074" "-3.8225" "-2.325" "-0.034575" "-0.0203"
"TARA_079a" "2010-01-09" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "-7.7025" "-3.925" "-0.10625" "-0.0567"
"TARA_079a" "2010-01-10" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "-2.02625" "-4.7475" "-0.014875" "-0.0436"
"TARA_079a" "2010-01-11" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "3.89625" "-2.3975" "0.027125" "-0.0175"
"TARA_079a" "2010-01-12" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "-7.5875" "-4.72125" "-0.1236875" "-0.0775"
"TARA_079a" "2010-01-13" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "5.655" "5.66875" "0.079725" "0.0743"
"TARA_079a" "2010-01-14" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "3.05" "7.19" "0.0541" "0.1185"
"TARA_079a" "2010-01-15" "-34.45765" "-47.65965" "2010-11-08" NA NA NA NA "22.61371375" "56.4007663726807" "82.1140213012695" "0.0370886884629726" "0.0531401392072439" "0.108788665384054" "41.1738414764404" "0.000153936103743035" NA "0.00122898485278711" "0.0111013683490455" "0.0625264067202806" "3.8475" "4.85" "0.044575" "0.0544"
